datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2023-05-25 22:31:09,152000,105,B+5.5,9,431.12363478540703,399.859941578929,0.6999070515381448,1.1441390906809672,0.4553809435498827,0.7241934833616888,0.8347763685182348
2023-05-25 22:39:41,153000,90,W+2.5,15,415.859941578929,447.12363478540703,0.692026450931764,1.259419611555909,0.4560534103095443,0.726162504737101,0.8355778456874239
2023-05-25 22:51:44,154000,90,B+3.5,5,431.859941578929,400.596248372451,0.724813965395188,1.178870390916797,0.4547181525709355,0.7245934156312237,0.8366647583876924
2023-05-25 23:00:04,155000,131,W+3.5,13,416.596248372451,447.859941578929,0.717361668199105,1.071946225735468,0.4562372501431209,0.7263221551188912,0.8360987252158909
2023-05-25 23:10:00,156000,70,W+0.5,4,401.33255516597296,432.596248372451,0.7504970069166921,1.1076953376579748,0.4560792123914498,0.7262770014755565,0.8374259198039041
2023-05-25 23:20:30,157000,58,W+2.5,3,386.0688619594949,417.33255516597296,0.6931403862718829,1.2073194201812816,0.4599511373073915,0.7293135839898082,0.8377935994710574
2023-05-25 23:30:25,158000,151,W+9.5,30,370.8051687530169,402.0688619594949,0.691867961485684,1.039160444530764,0.4592738326573725,0.7272703816289177,0.8378661678264165
2023-05-25 23:42:01,159000,162,W+11.5,32,355.5414755465389,386.8051687530169,0.7194415201945377,1.1316825975153617,0.456900041122068,0.7260189806565017,0.8367357141129325
2023-05-25 23:52:23,160000,75,B+5.5,3,371.5414755465389,340.27778234006087,0.7032489978263914,1.2165619441032478,0.4609896711040872,0.7299892760097081,0.8395465284105111
2023-05-26 00:01:57,161000,86,W+10.5,6,356.27778234006087,387.5414755465389,0.6991602022357709,1.2014306799387964,0.4576515267575652,0.7261254142443618,0.8381741801791632
2023-05-26 00:11:19,162000,84,B+1.5,8,372.27778234006087,341.01408913358284,0.7203617803915165,1.2224914461212562,0.4599721014989397,0.7292006998814717,0.8402754372243411
2023-05-26 00:21:48,163000,89,B+7.5,5,388.27778234006087,357.01408913358284,0.7168884049669492,1.2100479086482676,0.4604849178768112,0.7286298288193128,0.8393901032889591
2023-05-26 00:31:52,164000,162,W+13.5,34,373.0140891335829,404.27778234006087,0.7273154261442463,1.125216597231805,0.4604784673563348,0.7296861015473186,0.8404221865651785
2023-05-26 00:41:53,165000,80,W+4.5,6,357.7503959271048,389.0140891335829,0.7056804767866737,1.0550463408615496,0.4638424137847622,0.7309213762185436,0.8405060433313714
2023-05-26 00:54:14,166000,85,B+5.5,2,373.7503959271048,342.4867027206268,0.702590795824814,1.05936476943476,0.4623265414728151,0.7318438006466647,0.8410898154344829
2023-05-26 01:02:39,167000,76,W+5.5,5,358.4867027206268,389.7503959271048,0.7178859187860741,1.2325181961843912,0.4592560937260625,0.7340014997460108,0.8424928036380935
2023-05-26 01:13:35,168000,101,W+1.5,16,343.2230095141488,374.4867027206268,0.7263002815867595,1.299552614657096,0.4644084469565638,0.736039864216544,0.844831117310778
2023-05-26 01:23:29,169000,81,B+6.5,3,359.2230095141488,327.95931630767075,0.7012626946183427,1.2371792603055805,0.4644358616685883,0.7338208851726724,0.8428266180727457
